Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,610797996;-0,000141541;1;1;0,005845055;-0,004707915;1 mA
0,020141602;1,711505996;-0,000127777;1;2;0,005845055;-0,004707915;1 mA
0,030212402;1,812213995;-0,000115173;1;3;0,005845055;-0,004707915;1 mA
0,040283203;1,912921995;-0,000103607;1;4;0,005845055;-0,004707915;1 mA
0,050354004;2,013629995;-9,27734E-05;1;5;0,005845055;-0,004707915;1 mA
0,060424805;2,114337995;-8,26721E-05;1;6;0,005845055;-0,004707915;1 mA
0,070495605;2,215045994;-7,31201E-05;1;7;0,005845055;-0,004707915;1 mA
0,080566406;2,315753994;-6,4209E-05;1;8;0,005845055;-0,004707915;1 mA
0,090637207;2,416461994;-5,57556E-05;1;9;0,005845055;-0,004707915;1 mA
0,100708008;2,517169994;-4,76349E-05;1;10;0,005845055;-0,004707915;100 µA
0,110778809;2,617877993;-4,00909E-05;1;11;0,005845055;-0,004707915;100 µA
0,120849609;2,718585993;-3,29315E-05;1;12;0,005845055;-0,004707915;100 µA
0,13092041;2,819293993;-2,612E-05;1;13;0,005845055;-0,004707915;100 µA
0,140991211;2,920001993;-1,96686E-05;1;14;0,005845055;-0,004707915;100 µA
0,151062012;3,020709992;-1,34949E-05;1;15;0,005845055;-0,004707915;100 µA
0,161132813;3,121417992;-7,60803E-06;1;16;0,005845055;-0,004707915;100 µA
0,171203613;3,222125992;-1,92932E-06;1;17;0,005845055;-0,004707915;100 µA
0,181274414;3,322833992;3,55255E-06;1;18;0,005845055;-0,004707915;100 µA
0,191345215;3,423541991;8,89282E-06;1;19;0,005845055;-0,004707915;100 µA
0,201416016;3,524249991;1,41785E-05;1;20;0,005845055;-0,004707915;100 µA
0,211486816;3,624957991;1,94763E-05;1;21;0,005845055;-0,004707915;100 µA
0,221557617;3,725665991;2,49054E-05;1;22;0,005845055;-0,004707915;100 µA
0,231628418;3,82637399;3,05298E-05;1;23;0,005845055;-0,004707915;100 µA
0,241699219;3,92708199;3,64716E-05;1;24;0,005845055;-0,004707915;100 µA
0,25177002;4,02778999;4,27734E-05;1;25;0,005845055;-0,004707915;100 µA
0,26184082;4,12849799;4,96216E-05;1;26;0,005845055;-0,004707915;100 µA
0,271911621;4,229205989;5,70374E-05;1;27;0,005845055;-0,004707915;100 µA
0,281982422;4,329913989;6,5155E-05;1;28;0,005845055;-0,004707915;100 µA
0,292053223;4,430621989;7,40356E-05;1;29;0,005845055;-0,004707915;100 µA
0,302124023;4,531329989;8,37708E-05;1;30;0,005845055;-0,004707915;100 µA
0,312194824;4,632037988;9,43909E-05;1;31;0,005845055;-0,004707915;100 µA
0,322265625;4,732745988;0,000106079;1;32;0,005845055;-0,004707915;100 µA
0,332336426;4,833453988;0,000118805;1;33;0,005845055;-0,004707915;100 µA
0,342407227;4,934161988;0,000132599;1;34;0,005845055;-0,004707915;100 µA
0,352478027;5,034869987;0,000147461;1;35;0,005845055;-0,004707915;100 µA
0,362548828;5,135577987;0,000163513;1;36;0,005845055;-0,004707915;100 µA
0,372619629;5,236285987;0,000180695;1;37;0,005845055;-0,004707915;100 µA
0,38269043;5,336993987;0,000199005;1;38;0,005845055;-0,004707915;100 µA
0,39276123;5,437701986;0,000218414;1;39;0,005845055;-0,004707915;100 µA
0,402832031;5,538409986;0,000238831;1;40;0,005845055;-0,004707915;100 µA
0,412902832;5,639117986;0,000260254;1;41;0,005845055;-0,004707915;100 µA
0,422973633;5,739825986;0,000282532;1;42;0,005845055;-0,004707915;100 µA
0,433044434;5,840533985;0,000305573;1;43;0,005845055;-0,004707915;100 µA
0,443115234;5,941241985;0,000329346;1;44;0,005845055;-0,004707915;100 µA
0,453186035;6,041949985;0,000353699;1;45;0,005845055;-0,004707915;100 µA
0,463256836;6,142657984;0,000378418;1;46;0,005845055;-0,004707915;100 µA
0,473327637;6,243365984;0,000403412;1;47;0,005845055;-0,004707915;100 µA
0,483398438;6,344073984;0,000428162;1;48;0,005845055;-0,004707915;1 mA
