Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,465726996;-8,00171E-05;1;1;0,006549213;-0,00397471;1 mA
0,020141602;1,566434996;-7,14417E-05;1;2;0,006549213;-0,00397471;1 mA
0,030212402;1,667142996;-6,36902E-05;1;3;0,006549213;-0,00397471;1 mA
0,040283203;1,767850996;-5,66711E-05;1;4;0,006549213;-0,00397471;1 mA
0,050354004;1,868558995;-5,01099E-05;1;5;0,006549213;-0,00397471;100 µA
0,060424805;1,969266995;-4,41833E-05;1;6;0,006549213;-0,00397471;100 µA
0,070495605;2,069974995;-3,8736E-05;1;7;0,006549213;-0,00397471;100 µA
0,080566406;2,170682995;-3,36731E-05;1;8;0,006549213;-0,00397471;100 µA
0,090637207;2,271390994;-2,89581E-05;1;9;0,006549213;-0,00397471;100 µA
0,100708008;2,372098994;-2,45697E-05;1;10;0,006549213;-0,00397471;100 µA
0,110778809;2,472806994;-2,04834E-05;1;11;0,006549213;-0,00397471;100 µA
0,120849609;2,573514994;-1,66321E-05;1;12;0,006549213;-0,00397471;100 µA
0,13092041;2,674222993;-1,30219E-05;1;13;0,006549213;-0,00397471;100 µA
0,140991211;2,774930993;-9,56421E-06;1;14;0,006549213;-0,00397471;100 µA
0,151062012;2,875638993;-6,30493E-06;1;15;0,006549213;-0,00397471;100 µA
0,161132813;2,976346992;-3,1723E-06;1;16;0,006549213;-0,00397471;100 µA
0,171203613;3,077054992;-1,87988E-07;1;17;0,006549213;-0,00397471;100 µA
0,181274414;3,177762992;2,71759E-06;1;18;0,006549213;-0,00397471;100 µA
0,191345215;3,278470992;5,55725E-06;1;19;0,006549213;-0,00397471;10 µA
0,201416016;3,379178991;8,30688E-06;1;20;0,006549213;-0,00397471;10 µA
0,211486816;3,479886991;1,10352E-05;1;21;0,006549213;-0,00397471;10 µA
0,221557617;3,580594991;1,37817E-05;1;22;0,006549213;-0,00397471;10 µA
0,231628418;3,681302991;1,65894E-05;1;23;0,006549213;-0,00397471;10 µA
0,241699219;3,78201099;1,95221E-05;1;24;0,006549213;-0,00397471;10 µA
0,25177002;3,88271899;2,26227E-05;1;25;0,006549213;-0,00397471;10 µA
0,26184082;3,98342699;2,59521E-05;1;26;0,006549213;-0,00397471;10 µA
0,271911621;4,08413499;2,95593E-05;1;27;0,006549213;-0,00397471;10 µA
