Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,521557996;-8,20923E-05;1;1;0,006781427;-0,004011906;1 mA
0,020141602;1,622265996;-7,32727E-05;1;2;0,006781427;-0,004011906;1 mA
0,030212402;1,722973996;-6,52771E-05;1;3;0,006781427;-0,004011906;1 mA
0,040283203;1,823681995;-5,8075E-05;1;4;0,006781427;-0,004011906;1 mA
0,050354004;1,924389995;-5,13E-05;1;5;0,006781427;-0,004011906;100 µA
0,060424805;2,025097995;-4,51996E-05;1;6;0,006781427;-0,004011906;100 µA
0,070495605;2,125805995;-3,95935E-05;1;7;0,006781427;-0,004011906;100 µA
0,080566406;2,226513994;-3,43933E-05;1;8;0,006781427;-0,004011906;100 µA
0,090637207;2,327221994;-2,95502E-05;1;9;0,006781427;-0,004011906;100 µA
0,100708008;2,427929994;-2,50549E-05;1;10;0,006781427;-0,004011906;100 µA
0,110778809;2,528637994;-2,08557E-05;1;11;0,006781427;-0,004011906;100 µA
0,120849609;2,629345993;-1,6925E-05;1;12;0,006781427;-0,004011906;100 µA
0,13092041;2,730053993;-1,31989E-05;1;13;0,006781427;-0,004011906;100 µA
0,140991211;2,830761993;-9,70764E-06;1;14;0,006781427;-0,004011906;100 µA
0,151062012;2,931469993;-6,38428E-06;1;15;0,006781427;-0,004011906;100 µA
0,161132813;3,032177992;-3,1665E-06;1;16;0,006781427;-0,004011906;100 µA
0,171203613;3,132885992;-1,40686E-07;1;17;0,006781427;-0,004011906;100 µA
0,181274414;3,233593992;2,78107E-06;1;18;0,006781427;-0,004011906;100 µA
0,191345215;3,334301992;5,68237E-06;1;19;0,006781427;-0,004011906;10 µA
0,201416016;3,435009991;8,45947E-06;1;20;0,006781427;-0,004011906;10 µA
0,211486816;3,535717991;1,1203E-05;1;21;0,006781427;-0,004011906;10 µA
0,221557617;3,636425991;1,39618E-05;1;22;0,006781427;-0,004011906;10 µA
0,231628418;3,737133991;1,67633E-05;1;23;0,006781427;-0,004011906;10 µA
0,241699219;3,83784199;1,96716E-05;1;24;0,006781427;-0,004011906;10 µA
0,25177002;3,93854999;2,27325E-05;1;25;0,006781427;-0,004011906;10 µA
0,26184082;4,03925799;2,6001E-05;1;26;0,006781427;-0,004011906;10 µA
0,271911621;4,13996599;2,95319E-05;1;27;0,006781427;-0,004011906;10 µA
0,281982422;4,240673989;3,33801E-05;1;28;0,006781427;-0,004011906;10 µA
0,292053223;4,341381989;3,76068E-05;1;29;0,006781427;-0,004011906;10 µA
0,302124023;4,442089989;4,22882E-05;1;30;0,006781427;-0,004011906;10 µA
0,312194824;4,542797989;4,73969E-05;1;31;0,006781427;-0,004011906;100 µA
0,322265625;4,643505988;5,31616E-05;1;32;0,006781427;-0,004011906;100 µA
0,332336426;4,744213988;5,95093E-05;1;33;0,006781427;-0,004011906;100 µA
0,342407227;4,844921988;6,65894E-05;1;34;0,006781427;-0,004011906;100 µA
0,352478027;4,945629988;7,43103E-05;1;35;0,006781427;-0,004011906;100 µA
0,362548828;5,046337987;8,28857E-05;1;36;0,006781427;-0,004011906;100 µA
0,372619629;5,147045987;9,23767E-05;1;37;0,006781427;-0,004011906;100 µA
0,38269043;5,247753987;0,000102692;1;38;0,006781427;-0,004011906;100 µA
