Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,696477996;-0,000155121;1;1;0,005638048;-0,004800546;1 mA
0,020141602;1,797185995;-0,000140228;1;2;0,005638048;-0,004800546;1 mA
0,030212402;1,897893995;-0,000126556;1;3;0,005638048;-0,004800546;1 mA
0,040283203;1,998601995;-0,000113983;1;4;0,005638048;-0,004800546;1 mA
0,050354004;2,099309995;-0,000102203;1;5;0,005638048;-0,004800546;1 mA
0,060424805;2,200017994;-9,11865E-05;1;6;0,005638048;-0,004800546;1 mA
0,070495605;2,300725994;-8,08411E-05;1;7;0,005638048;-0,004800546;1 mA
0,080566406;2,401433994;-7,10754E-05;1;8;0,005638048;-0,004800546;1 mA
0,090637207;2,502141994;-6,17981E-05;1;9;0,005638048;-0,004800546;1 mA
0,100708008;2,602849993;-5,30396E-05;1;10;0,005638048;-0,004800546;1 mA
0,110778809;2,703557993;-4,46045E-05;1;11;0,005638048;-0,004800546;100 µA
0,120849609;2,804265993;-3,67096E-05;1;12;0,005638048;-0,004800546;100 µA
0,13092041;2,904973993;-2,91962E-05;1;13;0,005638048;-0,004800546;100 µA
0,140991211;3,005681992;-2,20337E-05;1;14;0,005638048;-0,004800546;100 µA
0,151062012;3,106389992;-1,51917E-05;1;15;0,005638048;-0,004800546;100 µA
0,161132813;3,207097992;-8,66089E-06;1;16;0,005638048;-0,004800546;100 µA
0,171203613;3,307805992;-2,33215E-06;1;17;0,005638048;-0,004800546;100 µA
0,181274414;3,408513991;3,74725E-06;1;18;0,005638048;-0,004800546;100 µA
0,191345215;3,509221991;9,70764E-06;1;19;0,005638048;-0,004800546;100 µA
0,201416016;3,609929991;1,56311E-05;1;20;0,005638048;-0,004800546;100 µA
0,211486816;3,710637991;2,15576E-05;1;21;0,005638048;-0,004800546;100 µA
0,221557617;3,81134599;2,7652E-05;1;22;0,005638048;-0,004800546;100 µA
0,231628418;3,91205399;3,39447E-05;1;23;0,005638048;-0,004800546;100 µA
0,241699219;4,01276199;4,05853E-05;1;24;0,005638048;-0,004800546;100 µA
0,25177002;4,11346999;4,76471E-05;1;25;0,005638048;-0,004800546;100 µA
0,26184082;4,214177989;5,52979E-05;1;26;0,005638048;-0,004800546;100 µA
0,271911621;4,314885989;6,35376E-05;1;27;0,005638048;-0,004800546;100 µA
0,281982422;4,415593989;7,25098E-05;1;28;0,005638048;-0,004800546;100 µA
0,292053223;4,516301989;8,23059E-05;1;29;0,005638048;-0,004800546;100 µA
0,302124023;4,617009988;9,30481E-05;1;30;0,005638048;-0,004800546;100 µA
0,312194824;4,717717988;0,000104645;1;31;0,005638048;-0,004800546;100 µA
0,322265625;4,818425988;0,00011734;1;32;0,005638048;-0,004800546;100 µA
0,332336426;4,919133988;0,000131073;1;33;0,005638048;-0,004800546;100 µA
0,342407227;5,019841987;0,000145874;1;34;0,005638048;-0,004800546;100 µA
0,352478027;5,120549987;0,000161682;1;35;0,005638048;-0,004800546;100 µA
0,362548828;5,221257987;0,000178589;1;36;0,005638048;-0,004800546;100 µA
0,372619629;5,321965987;0,000196594;1;37;0,005638048;-0,004800546;100 µA
0,38269043;5,422673986;0,000215576;1;38;0,005638048;-0,004800546;100 µA
0,39276123;5,523381986;0,000235504;1;39;0,005638048;-0,004800546;100 µA
0,402832031;5,624089986;0,000256317;1;40;0,005638048;-0,004800546;100 µA
0,412902832;5,724797986;0,000277893;1;41;0,005638048;-0,004800546;100 µA
0,422973633;5,825505985;0,00030014;1;42;0,005638048;-0,004800546;100 µA
0,433044434;5,926213985;0,000322906;1;43;0,005638048;-0,004800546;100 µA
0,443115234;6,026921985;0,0003461;1;44;0,005638048;-0,004800546;100 µA
0,453186035;6,127629985;0,000369629;1;45;0,005638048;-0,004800546;100 µA
0,463256836;6,228337984;0,00039325;1;46;0,005638048;-0,004800546;100 µA
0,473327637;6,329045984;0,00041687;1;47;0,005638048;-0,004800546;100 µA
0,483398438;6,429753984;0,000439941;1;48;0,005638048;-0,004800546;1 mA
0,493469238;6,530461984;0,000463074;1;49;0,005638048;-0,004800546;1 mA
0,503540039;6,631169983;0,000485748;1;50;0,005638048;-0,004800546;1 mA
0,51361084;6,731877983;0,000508118;1;51;0,005638048;-0,004800546;1 mA
0,523681641;6,832585983;0,00052948;1;52;0,005638048;-0,004800546;1 mA
0,533752441;6,933293982;0,000549927;1;53;0,005638048;-0,004800546;1 mA
0,543823242;7,034001982;0,000569763;1;54;0,005638048;-0,004800546;1 mA
0,553894043;7,134709982;0,000588379;1;55;0,005638048;-0,004800546;1 mA
0,563964844;7,235417982;0,000606079;1;56;0,005638048;-0,004800546;1 mA
0,574035645;7,336125981;0,000622559;1;57;0,005638048;-0,004800546;1 mA
0,584106445;7,436833981;0,000637817;1;58;0,005638048;-0,004800546;1 mA
0,594177246;7,537541981;0,000651855;1;59;0,005638048;-0,004800546;1 mA
0,604248047;7,638249981;0,000664978;1;60;0,005638048;-0,004800546;1 mA
0,614318848;7,73895798;0,00067688;1;61;0,005638048;-0,004800546;1 mA
0,624389648;7,83966598;0,000687256;1;62;0,005638048;-0,004800546;1 mA
0,634460449;7,94037398;0,000696716;1;63;0,005638048;-0,004800546;1 mA
0,64453125;8,04108198;0,000704651;1;64;0,005638048;-0,004800546;1 mA
0,654602051;8,141789979;0,00071106;1;65;0,005638048;-0,004800546;1 mA
0,664672852;8,242497979;0,000716553;1;66;0,005638048;-0,004800546;1 mA
0,674743652;8,343205979;0,00072052;1;67;0,005638048;-0,004800546;1 mA
0,684814453;8,443913979;0,000723267;1;68;0,005638048;-0,004800546;1 mA
0,694885254;8,544621978;0,000724792;1;69;0,005638048;-0,004800546;1 mA
0,704956055;8,645329978;0,000725403;1;70;0,005638048;-0,004800546;1 mA
0,715026855;8,746037978;0,000724487;1;71;0,005638048;-0,004800546;1 mA
0,725097656;8,846745978;0,000722656;1;72;0,005638048;-0,004800546;1 mA
0,735168457;8,947453977;0,000719604;1;73;0,005638048;-0,004800546;1 mA
0,745239258;9,048161977;0,000715332;1;74;0,005638048;-0,004800546;1 mA
0,755310059;9,148869977;0,000710449;1;75;0,005638048;-0,004800546;1 mA
0,765380859;9,249577977;0,000704651;1;76;0,005638048;-0,004800546;1 mA
0,77545166;9,350285976;0,000698242;1;77;0,005638048;-0,004800546;1 mA
0,785522461;9,450993976;0,000691223;1;78;0,005638048;-0,004800546;1 mA
0,795593262;9,551701976;0,000683594;1;79;0,005638048;-0,004800546;1 mA
0,805664063;9,652409976;0,000675354;1;80;0,005638048;-0,004800546;1 mA
0,815734863;9,753117975;0,000666809;1;81;0,005638048;-0,004800546;1 mA
0,825805664;9,853825975;0,000657959;1;82;0,005638048;-0,004800546;1 mA
0,835876465;9,954533975;0,000649109;1;83;0,005638048;-0,004800546;1 mA
0,845947266;10,05524197;0,000639954;1;84;0,005638048;-0,004800546;1 mA
0,856018066;10,15594997;0,000631104;1;85;0,005638048;-0,004800546;1 mA
0,866088867;10,25665797;0,000621948;1;86;0,005638048;-0,004800546;1 mA
0,876159668;10,35736597;0,000613098;1;87;0,005638048;-0,004800546;1 mA
0,886230469;10,45807397;0,000604248;1;88;0,005638048;-0,004800546;1 mA
0,89630127;10,55878197;0,000595703;1;89;0,005638048;-0,004800546;1 mA
0,90637207;10,65948997;0,000587158;1;90;0,005638048;-0,004800546;1 mA
0,916442871;10,76019797;0,000578918;1;91;0,005638048;-0,004800546;1 mA
0,926513672;10,86090597;0,000570984;1;92;0,005638048;-0,004800546;1 mA
0,936584473;10,96161397;0,000563354;1;93;0,005638048;-0,004800546;1 mA
0,946655273;11,06232197;0,00055603;1;94;0,005638048;-0,004800546;1 mA
0,956726074;11,16302997;0,000549011;1;95;0,005638048;-0,004800546;1 mA
0,966796875;11,26373797;0,000542297;1;96;0,005638048;-0,004800546;1 mA
0,976867676;11,36444597;0,000535583;1;97;0,005638048;-0,004800546;1 mA
0,986938477;11,46515397;0,000529175;1;98;0,005638048;-0,004800546;1 mA
0,997009277;11,56586197;0,000523376;1;99;0,005638048;-0,004800546;1 mA
1,007080078;11,66656997;0,000517578;1;100;0,005638048;-0,004800546;1 mA
0,997009277;11,76727797;0,00050354;1;101;0,005638048;-0,004800546;1 mA
0,986938477;11,86798597;0,000491821;1;102;0,005638048;-0,004800546;1 mA
0,976867676;11,96869397;0,000481537;1;103;0,005638048;-0,004800546;1 mA
0,966796875;12,06940197;0,000472137;1;104;0,005638048;-0,004800546;1 mA
0,956726074;12,17010997;0,000463379;1;105;0,005638048;-0,004800546;1 mA
0,946655273;12,27081797;0,00045517;1;106;0,005638048;-0,004800546;1 mA
0,936584473;12,37152597;0,000447357;1;107;0,005638048;-0,004800546;1 mA
0,926513672;12,47223397;0,000439911;1;108;0,005638048;-0,004800546;1 mA
0,916442871;12,57294197;0,000432739;1;109;0,005638048;-0,004800546;1 mA
0,90637207;12,67364997;0,000425842;1;110;0,005638048;-0,004800546;1 mA
0,89630127;12,77435797;0,000419159;1;111;0,005638048;-0,004800546;1 mA
0,886230469;12,87506597;0,000412659;1;112;0,005638048;-0,004800546;1 mA
0,876159668;12,97577397;0,00040625;1;113;0,005638048;-0,004800546;1 mA
0,866088867;13,07648197;0,000400055;1;114;0,005638048;-0,004800546;1 mA
0,856018066;13,17718997;0,000393921;1;115;0,005638048;-0,004800546;1 mA
0,845947266;13,27789797;0,000387878;1;116;0,005638048;-0,004800546;1 mA
0,835876465;13,37860597;0,000381897;1;117;0,005638048;-0,004800546;1 mA
0,825805664;13,47931397;0,000375977;1;118;0,005638048;-0,004800546;1 mA
0,815734863;13,58002197;0,000370087;1;119;0,005638048;-0,004800546;1 mA
0,805664063;13,68072997;0,000364166;1;120;0,005638048;-0,004800546;1 mA
0,795593262;13,78143797;0,000358276;1;121;0,005638048;-0,004800546;1 mA
0,785522461;13,88214596;0,000352356;1;122;0,005638048;-0,004800546;1 mA
0,77545166;13,98285396;0,000346436;1;123;0,005638048;-0,004800546;1 mA
0,765380859;14,08356196;0,000340485;1;124;0,005638048;-0,004800546;1 mA
0,755310059;14,18426996;0,000334473;1;125;0,005638048;-0,004800546;1 mA
0,745239258;14,28497796;0,000328369;1;126;0,005638048;-0,004800546;1 mA
0,735168457;14,38568596;0,000322205;1;127;0,005638048;-0,004800546;1 mA
0,725097656;14,48639396;0,000315979;1;128;0,005638048;-0,004800546;1 mA
0,715026855;14,58710196;0,000309631;1;129;0,005638048;-0,004800546;1 mA
0,704956055;14,68780996;0,000303223;1;130;0,005638048;-0,004800546;1 mA
0,694885254;14,78851796;0,000296661;1;131;0,005638048;-0,004800546;1 mA
0,684814453;14,88922596;0,000290009;1;132;0,005638048;-0,004800546;1 mA
0,674743652;14,98993396;0,000283203;1;133;0,005638048;-0,004800546;1 mA
0,664672852;15,09064196;0,000276337;1;134;0,005638048;-0,004800546;1 mA
0,654602051;15,19134996;0,000269318;1;135;0,005638048;-0,004800546;1 mA
0,64453125;15,29205796;0,000262177;1;136;0,005638048;-0,004800546;1 mA
0,634460449;15,39276596;0,000254852;1;137;0,005638048;-0,004800546;1 mA
0,624389648;15,49347396;0,000247437;1;138;0,005638048;-0,004800546;1 mA
0,614318848;15,59418196;0,000239868;1;139;0,005638048;-0,004800546;1 mA
0,604248047;15,69488996;0,000232269;1;140;0,005638048;-0,004800546;1 mA
0,594177246;15,79559796;0,000224518;1;141;0,005638048;-0,004800546;1 mA
0,584106445;15,89630596;0,000216675;1;142;0,005638048;-0,004800546;1 mA
0,574035645;15,99701396;0,00020871;1;143;0,005638048;-0,004800546;1 mA
0,563964844;16,09772196;0,000200714;1;144;0,005638048;-0,004800546;1 mA
0,553894043;16,19842996;0,000192657;1;145;0,005638048;-0,004800546;1 mA
0,543823242;16,29913796;0,00018454;1;146;0,005638048;-0,004800546;1 mA
0,533752441;16,39984596;0,000176392;1;147;0,005638048;-0,004800546;1 mA
0,523681641;16,50055396;0,000168213;1;148;0,005638048;-0,004800546;1 mA
0,51361084;16,60126196;0,000160095;1;149;0,005638048;-0,004800546;1 mA
0,503540039;16,70196996;0,000152039;1;150;0,005638048;-0,004800546;1 mA
0,493469238;16,80267796;0,000144012;1;151;0,005638048;-0,004800546;1 mA
0,483398438;16,90338596;0,000136047;1;152;0,005638048;-0,004800546;1 mA
0,473327637;17,00409396;0,000128235;1;153;0,005638048;-0,004800546;1 mA
0,463256836;17,10480196;0,000120544;1;154;0,005638048;-0,004800546;1 mA
0,453186035;17,20550996;0,000113037;1;155;0,005638048;-0,004800546;1 mA
0,443115234;17,30621796;0,000105682;1;156;0,005638048;-0,004800546;1 mA
0,433044434;17,40692596;9,85718E-05;1;157;0,005638048;-0,004800546;1 mA
0,422973633;17,50763396;9,16138E-05;1;158;0,005638048;-0,004800546;1 mA
0,412902832;17,60834196;8,49609E-05;1;159;0,005638048;-0,004800546;1 mA
0,402832031;17,70904996;7,85217E-05;1;160;0,005638048;-0,004800546;1 mA
0,39276123;17,80975796;7,23267E-05;1;161;0,005638048;-0,004800546;1 mA
0,38269043;17,91046595;6,66199E-05;1;162;0,005638048;-0,004800546;100 µA
0,372619629;18,01117395;6,10046E-05;1;163;0,005638048;-0,004800546;100 µA
0,362548828;18,11188195;5,56335E-05;1;164;0,005638048;-0,004800546;100 µA
0,352478027;18,21258995;5,05676E-05;1;165;0,005638048;-0,004800546;100 µA
0,342407227;18,31329795;4,57428E-05;1;166;0,005638048;-0,004800546;100 µA
0,332336426;18,41400595;4,11713E-05;1;167;0,005638048;-0,004800546;100 µA
0,322265625;18,51471395;3,68469E-05;1;168;0,005638048;-0,004800546;100 µA
0,312194824;18,61542195;3,27179E-05;1;169;0,005638048;-0,004800546;100 µA
0,302124023;18,71612995;2,88025E-05;1;170;0,005638048;-0,004800546;100 µA
0,292053223;18,81683795;2,49817E-05;1;171;0,005638048;-0,004800546;100 µA
0,281982422;18,91754595;2,13043E-05;1;172;0,005638048;-0,004800546;100 µA
0,271911621;19,01825395;1,76666E-05;1;173;0,005638048;-0,004800546;100 µA
0,26184082;19,11896195;1,40228E-05;1;174;0,005638048;-0,004800546;100 µA
0,25177002;19,21966995;1,02997E-05;1;175;0,005638048;-0,004800546;100 µA
0,241699219;19,32037795;6,38428E-06;1;176;0,005638048;-0,004800546;100 µA
0,231628418;19,42108595;2,229E-06;1;177;0,005638048;-0,004800546;100 µA
0,221557617;19,52179395;-2,29492E-06;1;178;0,005638048;-0,004800546;100 µA
0,211486816;19,62250195;-7,33337E-06;1;179;0,005638048;-0,004800546;100 µA
0,201416016;19,72320995;-1,29333E-05;1;180;0,005638048;-0,004800546;100 µA
0,191345215;19,82391795;-1,92078E-05;1;181;0,005638048;-0,004800546;100 µA
0,181274414;19,92462595;-2,63092E-05;1;182;0,005638048;-0,004800546;100 µA
0,171203613;20,02533395;-3,4256E-05;1;183;0,005638048;-0,004800546;100 µA
0,161132813;20,12604195;-4,31671E-05;1;184;0,005638048;-0,004800546;100 µA
