Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,694885254;8,393623979;0,000640869;1;69;0,005809117;-0,005269692;1 mA
0,704956055;8,494331979;0,000637817;1;70;0,005809117;-0,005269692;1 mA
0,715026855;8,595039978;0,000634155;1;71;0,005809117;-0,005269692;1 mA
0,725097656;8,695747978;0,000629883;1;72;0,005809117;-0,005269692;1 mA
0,735168457;8,796455978;0,000625;1;73;0,005809117;-0,005269692;1 mA
0,745239258;8,897163978;0,000619507;1;74;0,005809117;-0,005269692;1 mA
0,755310059;8,997871977;0,000613708;1;75;0,005809117;-0,005269692;1 mA
0,765380859;9,098579977;0,000607605;1;76;0,005809117;-0,005269692;1 mA
0,77545166;9,199287977;0,000600891;1;77;0,005809117;-0,005269692;1 mA
0,785522461;9,299995977;0,000594177;1;78;0,005809117;-0,005269692;1 mA
0,795593262;9,400703976;0,000587158;1;79;0,005809117;-0,005269692;1 mA
0,805664063;9,501411976;0,000580139;1;80;0,005809117;-0,005269692;1 mA
0,815734863;9,602119976;0,000572815;1;81;0,005809117;-0,005269692;1 mA
0,825805664;9,702827976;0,000565491;1;82;0,005809117;-0,005269692;1 mA
0,835876465;9,803535975;0,000558167;1;83;0,005809117;-0,005269692;1 mA
0,845947266;9,904243975;0,000551147;1;84;0,005809117;-0,005269692;1 mA
0,856018066;10,00495197;0,000544128;1;85;0,005809117;-0,005269692;1 mA
0,866088867;10,10565997;0,000537109;1;86;0,005809117;-0,005269692;1 mA
0,876159668;10,20636797;0,000530396;1;87;0,005809117;-0,005269692;1 mA
0,886230469;10,30707597;0,000523682;1;88;0,005809117;-0,005269692;1 mA
0,89630127;10,40778397;0,000517273;1;89;0,005809117;-0,005269692;1 mA
0,90637207;10,50849197;0,000510864;1;90;0,005809117;-0,005269692;1 mA
0,916442871;10,60919997;0,000504761;1;91;0,005809117;-0,005269692;1 mA
0,926513672;10,70990797;0,000498962;1;92;0,005809117;-0,005269692;1 mA
0,936584473;10,81061597;0,000493256;1;93;0,005809117;-0,005269692;1 mA
0,946655273;10,91132397;0,000487885;1;94;0,005809117;-0,005269692;1 mA
0,956726074;11,01203197;0,000482727;1;95;0,005809117;-0,005269692;1 mA
0,966796875;11,11273997;0,000477783;1;96;0,005809117;-0,005269692;1 mA
0,976867676;11,21344797;0,000473022;1;97;0,005809117;-0,005269692;1 mA
0,986938477;11,31415597;0,000468506;1;98;0,005809117;-0,005269692;1 mA
0,997009277;11,41486397;0,000464172;1;99;0,005809117;-0,005269692;1 mA
1,007080078;11,51557197;0,000460052;1;100;0,005809117;-0,005269692;1 mA
0,997009277;11,61627997;0,000449158;1;101;0,005809117;-0,005269692;1 mA
0,986938477;11,71698797;0,000440094;1;102;0,005809117;-0,005269692;1 mA
0,976867676;11,81769597;0,000432098;1;103;0,005809117;-0,005269692;1 mA
0,966796875;11,91840397;0,000424805;1;104;0,005809117;-0,005269692;1 mA
0,956726074;12,01911197;0,000417938;1;105;0,005809117;-0,005269692;1 mA
0,946655273;12,11981997;0,00041153;1;106;0,005809117;-0,005269692;1 mA
0,936584473;12,22052797;0,000405457;1;107;0,005809117;-0,005269692;1 mA
0,926513672;12,32123597;0,000399658;1;108;0,005809117;-0,005269692;1 mA
0,916442871;12,42194397;0,000394043;1;109;0,005809117;-0,005269692;1 mA
0,90637207;12,52265197;0,000388672;1;110;0,005809117;-0,005269692;1 mA
0,89630127;12,62335997;0,000383453;1;111;0,005809117;-0,005269692;1 mA
0,886230469;12,72406797;0,000378387;1;112;0,005809117;-0,005269692;1 mA
0,876159668;12,82477597;0,000373444;1;113;0,005809117;-0,005269692;1 mA
0,866088867;12,92548397;0,000368622;1;114;0,005809117;-0,005269692;1 mA
0,856018066;13,02619197;0,000363892;1;115;0,005809117;-0,005269692;1 mA
0,845947266;13,12689997;0,000359222;1;116;0,005809117;-0,005269692;1 mA
0,835876465;13,22760797;0,000354584;1;117;0,005809117;-0,005269692;1 mA
0,825805664;13,32831597;0,000350037;1;118;0,005809117;-0,005269692;1 mA
0,815734863;13,42902397;0,00034552;1;119;0,005809117;-0,005269692;1 mA
0,805664063;13,52973197;0,000341064;1;120;0,005809117;-0,005269692;1 mA
0,795593262;13,63043997;0,000336548;1;121;0,005809117;-0,005269692;1 mA
0,785522461;13,73114797;0,000332092;1;122;0,005809117;-0,005269692;1 mA
0,77545166;13,83185597;0,000327637;1;123;0,005809117;-0,005269692;1 mA
0,765380859;13,93256396;0,000323151;1;124;0,005809117;-0,005269692;1 mA
0,755310059;14,03327196;0,000318634;1;125;0,005809117;-0,005269692;1 mA
0,745239258;14,13397996;0,000314117;1;126;0,005809117;-0,005269692;1 mA
0,735168457;14,23468796;0,000309509;1;127;0,005809117;-0,005269692;1 mA
0,725097656;14,33539596;0,000304932;1;128;0,005809117;-0,005269692;1 mA
0,715026855;14,43610396;0,000300232;1;129;0,005809117;-0,005269692;1 mA
0,704956055;14,53681196;0,000295563;1;130;0,005809117;-0,005269692;1 mA
0,694885254;14,63751996;0,000290741;1;131;0,005809117;-0,005269692;1 mA
0,684814453;14,73822796;0,000285889;1;132;0,005809117;-0,005269692;1 mA
0,674743652;14,83893596;0,000280914;1;133;0,005809117;-0,005269692;1 mA
0,664672852;14,93964396;0,000275909;1;134;0,005809117;-0,005269692;1 mA
0,654602051;15,04035196;0,000270813;1;135;0,005809117;-0,005269692;1 mA
0,64453125;15,14105996;0,000265625;1;136;0,005809117;-0,005269692;1 mA
0,634460449;15,24176796;0,000260315;1;137;0,005809117;-0,005269692;1 mA
0,624389648;15,34247596;0,000254913;1;138;0,005809117;-0,005269692;1 mA
0,614318848;15,44318396;0,00024942;1;139;0,005809117;-0,005269692;1 mA
0,604248047;15,54389196;0,000243835;1;140;0,005809117;-0,005269692;1 mA
0,594177246;15,64459996;0,000238159;1;141;0,005809117;-0,005269692;1 mA
0,584106445;15,74530796;0,000232391;1;142;0,005809117;-0,005269692;1 mA
0,574035645;15,84601596;0,000226532;1;143;0,005809117;-0,005269692;1 mA
0,563964844;15,94672396;0,000220551;1;144;0,005809117;-0,005269692;1 mA
0,553894043;16,04743196;0,000214508;1;145;0,005809117;-0,005269692;1 mA
0,543823242;16,14813996;0,000208405;1;146;0,005809117;-0,005269692;1 mA
0,533752441;16,24884796;0,000202148;1;147;0,005809117;-0,005269692;1 mA
0,523681641;16,34955596;0,000195862;1;148;0,005809117;-0,005269692;1 mA
0,51361084;16,45026396;0,000189545;1;149;0,005809117;-0,005269692;1 mA
0,503540039;16,55097196;0,000183136;1;150;0,005809117;-0,005269692;1 mA
0,493469238;16,65167996;0,000176697;1;151;0,005809117;-0,005269692;1 mA
0,483398438;16,75238796;0,000170197;1;152;0,005809117;-0,005269692;1 mA
0,473327637;16,85309596;0,000163696;1;153;0,005809117;-0,005269692;1 mA
0,463256836;16,95380396;0,000157135;1;154;0,005809117;-0,005269692;1 mA
0,453186035;17,05451196;0,000150574;1;155;0,005809117;-0,005269692;1 mA
0,443115234;17,15521996;0,000144043;1;156;0,005809117;-0,005269692;1 mA
0,433044434;17,25592796;0,000137543;1;157;0,005809117;-0,005269692;1 mA
0,422973633;17,35663596;0,000131012;1;158;0,005809117;-0,005269692;1 mA
0,412902832;17,45734396;0,000124573;1;159;0,005809117;-0,005269692;1 mA
0,402832031;17,55805196;0,000118134;1;160;0,005809117;-0,005269692;1 mA
0,39276123;17,65875996;0,000111755;1;161;0,005809117;-0,005269692;1 mA
0,38269043;17,75946796;0,000105408;1;162;0,005809117;-0,005269692;1 mA
0,372619629;17,86017595;9,92E-05;1;163;0,005809117;-0,005269692;1 mA
0,362548828;17,96088395;9,30E-05;1;164;0,005809117;-0,005269692;1 mA
0,352478027;18,06159195;8,68E-05;1;165;0,005809117;-0,005269692;1 mA
0,342407227;18,16229995;8,07E-05;1;166;0,005809117;-0,005269692;1 mA
0,332336426;18,26300795;7,47E-05;1;167;0,005809117;-0,005269692;1 mA
0,322265625;18,36371595;6,88E-05;1;168;0,005809117;-0,005269692;100 µA
0,312194824;18,46442395;6,26E-05;1;169;0,005809117;-0,005269692;100 µA
0,302124023;18,56513195;5,65E-05;1;170;0,005809117;-0,005269692;100 µA
0,292053223;18,66583995;5,01E-05;1;171;0,005809117;-0,005269692;100 µA
0,281982422;18,76654795;4,35E-05;1;172;0,005809117;-0,005269692;100 µA
0,271911621;18,86725595;3,65E-05;1;173;0,005809117;-0,005269692;100 µA
0,26184082;18,96796395;2,91E-05;1;174;0,005809117;-0,005269692;100 µA
0,25177002;19,06867195;2,11E-05;1;175;0,005809117;-0,005269692;100 µA
0,241699219;19,16937995;1,22E-05;1;176;0,005809117;-0,005269692;100 µA
0,231628418;19,27008795;2,24E-06;1;177;0,005809117;-0,005269692;100 µA
0,221557617;19,37079595;-8,92E-06;1;178;0,005809117;-0,005269692;100 µA
0,211486816;19,47150395;-2,16E-05;1;179;0,005809117;-0,005269692;100 µA
0,201416016;19,57221195;-3,59E-05;1;180;0,005809117;-0,005269692;100 µA
0,191345215;19,67291995;-5,20E-05;1;181;0,005809117;-0,005269692;100 µA
0,181274414;19,77362795;-7,01E-05;1;182;0,005809117;-0,005269692;100 µA
0,171203613;19,87433595;-9,01E-05;1;183;0,005809117;-0,005269692;100 µA
0,161132813;19,97504395;-0,000112061;1;184;0,005809117;-0,005269692;100 µA
0,151062012;20,07575195;-0,000135712;1;185;0,005809117;-0,005269692;100 µA
0,140991211;20,17645995;-0,000160858;1;186;0,005809117;-0,005269692;100 µA
0,13092041;20,27716795;-0,000187225;1;187;0,005809117;-0,005269692;100 µA
0,120849609;20,37787595;-0,000214478;1;188;0,005809117;-0,005269692;100 µA
0,110778809;20,47858395;-0,000242126;1;189;0,005809117;-0,005269692;100 µA
0,100708008;20,57929195;-0,000269928;1;190;0,005809117;-0,005269692;100 µA
0,090637207;20,67999995;-0,000297516;1;191;0,005809117;-0,005269692;100 µA
0,080566406;20,78070795;-0,000324615;1;192;0,005809117;-0,005269692;100 µA
0,070495605;20,88141595;-0,000350739;1;193;0,005809117;-0,005269692;100 µA
0,060424805;20,98212395;-0,000375916;1;194;0,005809117;-0,005269692;100 µA
0,050354004;21,08283195;-0,000399933;1;195;0,005809117;-0,005269692;100 µA
0,040283203;21,18353995;-0,000422791;1;196;0,005809117;-0,005269692;100 µA
0,030212402;21,28424795;-0,000444061;1;197;0,005809117;-0,005269692;1 mA
