Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,478381996;-8,20618E-05;1;1;0,006488174;-0,004021372;1 mA
0,020141602;1,579089996;-7,32727E-05;1;2;0,006488174;-0,004021372;1 mA
0,030212402;1,679797996;-6,53687E-05;1;3;0,006488174;-0,004021372;1 mA
0,040283203;1,780505996;-5,8197E-05;1;4;0,006488174;-0,004021372;1 mA
0,050354004;1,881213995;-5,14832E-05;1;5;0,006488174;-0,004021372;100 µA
0,060424805;1,981921995;-4,54285E-05;1;6;0,006488174;-0,004021372;100 µA
0,070495605;2,082629995;-3,98132E-05;1;7;0,006488174;-0,004021372;100 µA
0,080566406;2,183337994;-3,4613E-05;1;8;0,006488174;-0,004021372;100 µA
0,090637207;2,284045994;-2,97882E-05;1;9;0,006488174;-0,004021372;100 µA
0,100708008;2,384753994;-2,53021E-05;1;10;0,006488174;-0,004021372;100 µA
0,110778809;2,485461994;-2,10938E-05;1;11;0,006488174;-0,004021372;100 µA
0,120849609;2,586169993;-1,71692E-05;1;12;0,006488174;-0,004021372;100 µA
0,13092041;2,686877993;-1,34583E-05;1;13;0,006488174;-0,004021372;100 µA
0,140991211;2,787585993;-9,93958E-06;1;14;0,006488174;-0,004021372;100 µA
0,151062012;2,888293993;-6,63452E-06;1;15;0,006488174;-0,004021372;100 µA
0,161132813;2,989001992;-3,4259E-06;1;16;0,006488174;-0,004021372;100 µA
0,171203613;3,089709992;-3,97034E-07;1;17;0,006488174;-0,004021372;100 µA
0,181274414;3,190417992;2,54211E-06;1;18;0,006488174;-0,004021372;100 µA
0,191345215;3,291125992;5,42297E-06;1;19;0,006488174;-0,004021372;10 µA
0,201416016;3,391833991;8,18787E-06;1;20;0,006488174;-0,004021372;10 µA
0,211486816;3,492541991;1,09283E-05;1;21;0,006488174;-0,004021372;10 µA
0,221557617;3,593249991;1,36688E-05;1;22;0,006488174;-0,004021372;10 µA
0,231628418;3,693957991;1,64673E-05;1;23;0,006488174;-0,004021372;10 µA
0,241699219;3,79466599;1,93726E-05;1;24;0,006488174;-0,004021372;10 µA
0,25177002;3,89537399;2,24365E-05;1;25;0,006488174;-0,004021372;10 µA
0,26184082;3,99608199;2,57172E-05;1;26;0,006488174;-0,004021372;10 µA
0,271911621;4,09678999;2,92633E-05;1;27;0,006488174;-0,004021372;10 µA
0,281982422;4,197497989;3,3136E-05;1;28;0,006488174;-0,004021372;10 µA
0,292053223;4,298205989;3,74054E-05;1;29;0,006488174;-0,004021372;10 µA
0,302124023;4,398913989;4,21265E-05;1;30;0,006488174;-0,004021372;10 µA
0,312194824;4,499621989;4,72839E-05;1;31;0,006488174;-0,004021372;100 µA
0,322265625;4,600329988;5,31311E-05;1;32;0,006488174;-0,004021372;100 µA
