Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,523681641;6,896954983;0,000379517;1;52;0,00635603;-0,004051505;100 µA
0,533752441;6,997662982;0,000406647;1;53;0,00635603;-0,004051505;100 µA
0,543823242;7,098370982;0,00043396;1;54;0,00635603;-0,004051505;1 mA
0,553894043;7,199078982;0,00046225;1;55;0,00635603;-0,004051505;1 mA
0,563964844;7,299786982;0,000490845;1;56;0,00635603;-0,004051505;1 mA
0,574035645;7,400494981;0,000519714;1;57;0,00635603;-0,004051505;1 mA
0,584106445;7,501202981;0,000548401;1;58;0,00635603;-0,004051505;1 mA
0,594177246;7,601910981;0,000577087;1;59;0,00635603;-0,004051505;1 mA
0,604248047;7,702618981;0,000605164;1;60;0,00635603;-0,004051505;1 mA
0,614318848;7,80332698;0,000632935;1;61;0,00635603;-0,004051505;1 mA
0,624389648;7,90403498;0,000660095;1;62;0,00635603;-0,004051505;1 mA
0,634460449;8,00474298;0,000686646;1;63;0,00635603;-0,004051505;1 mA
0,64453125;8,10545098;0,00071228;1;64;0,00635603;-0,004051505;1 mA
0,654602051;8,206158979;0,000736694;1;65;0,00635603;-0,004051505;1 mA
0,664672852;8,306866979;0,000760498;1;66;0,00635603;-0,004051505;1 mA
0,674743652;8,407574979;0,000782471;1;67;0,00635603;-0,004051505;1 mA
0,684814453;8,508282979;0,000803528;1;68;0,00635603;-0,004051505;1 mA
0,694885254;8,608990978;0,000822754;1;69;0,00635603;-0,004051505;1 mA
0,704956055;8,709698978;0,000840454;1;70;0,00635603;-0,004051505;1 mA
0,715026855;8,810406978;0,000856323;1;71;0,00635603;-0,004051505;1 mA
0,725097656;8,911114978;0,000870361;1;72;0,00635603;-0,004051505;1 mA
0,735168457;9,011822977;0,000882568;1;73;0,00635603;-0,004051505;1 mA
0,745239258;9,112530977;0,00089325;1;74;0,00635603;-0,004051505;1 mA
0,755310059;9,213238977;0,0009021;1;75;0,00635603;-0,004051505;1 mA
0,765380859;9,313946976;0,000909119;1;76;0,00635603;-0,004051505;1 mA
0,77545166;9,414654976;0,000914307;1;77;0,00635603;-0,004051505;1 mA
0,785522461;9,515362976;0,000917664;1;78;0,00635603;-0,004051505;1 mA
0,795593262;9,616070976;0,000919495;1;79;0,00635603;-0,004051505;1 mA
0,805664063;9,716778975;0,000919495;1;80;0,00635603;-0,004051505;1 mA
0,815734863;9,817486975;0,000917969;1;81;0,00635603;-0,004051505;1 mA
0,825805664;9,918194975;0,000914917;1;82;0,00635603;-0,004051505;1 mA
0,835876465;10,01890297;0,00091095;1;83;0,00635603;-0,004051505;1 mA
0,845947266;10,11961097;0,000905457;1;84;0,00635603;-0,004051505;1 mA
0,856018066;10,22031897;0,000899048;1;85;0,00635603;-0,004051505;1 mA
0,866088867;10,32102697;0,000891724;1;86;0,00635603;-0,004051505;1 mA
0,876159668;10,42173497;0,000883484;1;87;0,00635603;-0,004051505;1 mA
0,886230469;10,52244297;0,000874634;1;88;0,00635603;-0,004051505;1 mA
0,89630127;10,62315097;0,000864868;1;89;0,00635603;-0,004051505;1 mA
0,90637207;10,72385897;0,000855103;1;90;0,00635603;-0,004051505;1 mA
0,916442871;10,82456697;0,000844727;1;91;0,00635603;-0,004051505;1 mA
0,926513672;10,92527497;0,000834351;1;92;0,00635603;-0,004051505;1 mA
0,936584473;11,02598297;0,000823364;1;93;0,00635603;-0,004051505;1 mA
0,946655273;11,12669097;0,000812683;1;94;0,00635603;-0,004051505;1 mA
0,956726074;11,22739897;0,000801697;1;95;0,00635603;-0,004051505;1 mA
0,966796875;11,32810697;0,000791016;1;96;0,00635603;-0,004051505;1 mA
0,976867676;11,42881497;0,000780334;1;97;0,00635603;-0,004051505;1 mA
0,986938477;11,52952297;0,000769958;1;98;0,00635603;-0,004051505;1 mA
0,997009277;11,63023097;0,000759888;1;99;0,00635603;-0,004051505;1 mA
1,007080078;11,73093897;0,000749817;1;100;0,00635603;-0,004051505;1 mA
0,997009277;11,83164697;0,000722046;1;101;0,00635603;-0,004051505;1 mA
0,986938477;11,93235497;0,000699463;1;102;0,00635603;-0,004051505;1 mA
0,976867676;12,03306297;0,000679321;1;103;0,00635603;-0,004051505;1 mA
0,966796875;12,13377097;0,000661621;1;104;0,00635603;-0,004051505;1 mA
0,956726074;12,23447897;0,000644836;1;105;0,00635603;-0,004051505;1 mA
0,946655273;12,33518697;0,000629578;1;106;0,00635603;-0,004051505;1 mA
0,936584473;12,43589497;0,000615234;1;107;0,00635603;-0,004051505;1 mA
0,926513672;12,53660297;0,000601196;1;108;0,00635603;-0,004051505;1 mA
0,916442871;12,63731097;0,000588074;1;109;0,00635603;-0,004051505;1 mA
0,90637207;12,73801897;0,000575562;1;110;0,00635603;-0,004051505;1 mA
0,89630127;12,83872697;0,000563354;1;111;0,00635603;-0,004051505;1 mA
0,886230469;12,93943497;0,000551453;1;112;0,00635603;-0,004051505;1 mA
0,876159668;13,04014297;0,000539856;1;113;0,00635603;-0,004051505;1 mA
0,866088867;13,14085097;0,000528564;1;114;0,00635603;-0,004051505;1 mA
0,856018066;13,24155897;0,000517578;1;115;0,00635603;-0,004051505;1 mA
0,845947266;13,34226697;0,000506592;1;116;0,00635603;-0,004051505;1 mA
0,835876465;13,44297497;0,000495453;1;117;0,00635603;-0,004051505;1 mA
0,825805664;13,54368297;0,000484741;1;118;0,00635603;-0,004051505;1 mA
0,815734863;13,64439097;0,000474091;1;119;0,00635603;-0,004051505;1 mA
0,805664063;13,74509897;0,00046347;1;120;0,00635603;-0,004051505;1 mA
0,795593262;13,84580697;0,00045285;1;121;0,00635603;-0,004051505;1 mA
0,785522461;13,94651496;0,00044223;1;122;0,00635603;-0,004051505;1 mA
0,77545166;14,04722296;0,000431549;1;123;0,00635603;-0,004051505;1 mA
0,765380859;14,14793096;0,000420868;1;124;0,00635603;-0,004051505;1 mA
0,755310059;14,24863896;0,000410095;1;125;0,00635603;-0,004051505;1 mA
0,745239258;14,34934696;0,000399323;1;126;0,00635603;-0,004051505;1 mA
0,735168457;14,45005496;0,000388397;1;127;0,00635603;-0,004051505;1 mA
0,725097656;14,55076296;0,000377472;1;128;0,00635603;-0,004051505;1 mA
0,715026855;14,65147096;0,000366394;1;129;0,00635603;-0,004051505;1 mA
0,704956055;14,75217896;0,000355255;1;130;0,00635603;-0,004051505;1 mA
0,694885254;14,85288696;0,000343994;1;131;0,00635603;-0,004051505;1 mA
0,684814453;14,95359496;0,000332703;1;132;0,00635603;-0,004051505;1 mA
0,674743652;15,05430296;0,000321289;1;133;0,00635603;-0,004051505;1 mA
0,664672852;15,15501096;0,000309845;1;134;0,00635603;-0,004051505;1 mA
0,654602051;15,25571896;0,00029834;1;135;0,00635603;-0,004051505;1 mA
0,64453125;15,35642696;0,000286835;1;136;0,00635603;-0,004051505;1 mA
0,634460449;15,45713496;0,000275208;1;137;0,00635603;-0,004051505;1 mA
0,624389648;15,55784296;0,000263611;1;138;0,00635603;-0,004051505;1 mA
0,614318848;15,65855096;0,000251984;1;139;0,00635603;-0,004051505;1 mA
0,604248047;15,75925896;0,000240448;1;140;0,00635603;-0,004051505;1 mA
0,594177246;15,85996696;0,000228973;1;141;0,00635603;-0,004051505;1 mA
0,584106445;15,96067496;0,000217621;1;142;0,00635603;-0,004051505;1 mA
0,574035645;16,06138296;0,00020636;1;143;0,00635603;-0,004051505;1 mA
0,563964844;16,16209096;0,000195221;1;144;0,00635603;-0,004051505;1 mA
0,553894043;16,26279896;0,000184326;1;145;0,00635603;-0,004051505;1 mA
0,543823242;16,36350696;0,000173553;1;146;0,00635603;-0,004051505;1 mA
0,533752441;16,46421496;0,000163055;1;147;0,00635603;-0,004051505;1 mA
0,523681641;16,56492296;0,000152802;1;148;0,00635603;-0,004051505;1 mA
0,51361084;16,66563096;0,000142822;1;149;0,00635603;-0,004051505;1 mA
0,503540039;16,76633896;0,00013324;1;150;0,00635603;-0,004051505;1 mA
0,493469238;16,86704696;0,000123932;1;151;0,00635603;-0,004051505;1 mA
0,483398438;16,96775496;0,000114929;1;152;0,00635603;-0,004051505;1 mA
0,473327637;17,06846296;0,000106323;1;153;0,00635603;-0,004051505;1 mA
0,463256836;17,16917096;9,8114E-05;1;154;0,00635603;-0,004051505;1 mA
0,453186035;17,26987896;9,03015E-05;1;155;0,00635603;-0,004051505;1 mA
0,443115234;17,37058696;8,29468E-05;1;156;0,00635603;-0,004051505;1 mA
0,433044434;17,47129496;7,59583E-05;1;157;0,00635603;-0,004051505;1 mA
0,422973633;17,57200296;6,93665E-05;1;158;0,00635603;-0,004051505;1 mA
0,412902832;17,67271096;6,3385E-05;1;159;0,00635603;-0,004051505;100 µA
0,402832031;17,77341896;5,75867E-05;1;160;0,00635603;-0,004051505;100 µA
0,39276123;17,87412695;5,22156E-05;1;161;0,00635603;-0,004051505;100 µA
0,38269043;17,97483495;4,71405E-05;1;162;0,00635603;-0,004051505;100 µA
0,372619629;18,07554295;4,25018E-05;1;163;0,00635603;-0,004051505;100 µA
0,362548828;18,17625095;3,81958E-05;1;164;0,00635603;-0,004051505;100 µA
0,352478027;18,27695895;3,42133E-05;1;165;0,00635603;-0,004051505;100 µA
0,342407227;18,37766695;3,0545E-05;1;166;0,00635603;-0,004051505;100 µA
0,332336426;18,47837495;2,71545E-05;1;167;0,00635603;-0,004051505;100 µA
0,322265625;18,57908295;2,40356E-05;1;168;0,00635603;-0,004051505;100 µA
0,312194824;18,67979095;2,11487E-05;1;169;0,00635603;-0,004051505;100 µA
0,302124023;18,78049895;1,8454E-05;1;170;0,00635603;-0,004051505;100 µA
0,292053223;18,88120695;1,59424E-05;1;171;0,00635603;-0,004051505;100 µA
0,281982422;18,98191495;1,35712E-05;1;172;0,00635603;-0,004051505;100 µA
0,271911621;19,08262295;1,1319E-05;1;173;0,00635603;-0,004051505;100 µA
0,26184082;19,18333095;9,1156E-06;1;174;0,00635603;-0,004051505;100 µA
0,25177002;19,28403895;6,96106E-06;1;175;0,00635603;-0,004051505;100 µA
0,241699219;19,38474695;4,75769E-06;1;176;0,00635603;-0,004051505;100 µA
0,231628418;19,48545495;2,50366E-06;1;177;0,00635603;-0,004051505;100 µA
0,221557617;19,58616295;1,19019E-07;1;178;0,00635603;-0,004051505;100 µA
0,211486816;19,68687095;-2,42584E-06;1;179;0,00635603;-0,004051505;10 µA
0,201416016;19,78757895;-5,25208E-06;1;180;0,00635603;-0,004051505;10 µA
0,191345215;19,88828695;-8,37097E-06;1;181;0,00635603;-0,004051505;10 µA
0,181274414;19,98899495;-1,18195E-05;1;182;0,00635603;-0,004051505;10 µA
0,171203613;20,08970295;-1,56647E-05;1;183;0,00635603;-0,004051505;10 µA
0,161132813;20,19041095;-1,99341E-05;1;184;0,00635603;-0,004051505;10 µA
0,151062012;20,29111895;-2,46277E-05;1;185;0,00635603;-0,004051505;10 µA
0,140991211;20,39182695;-2,97668E-05;1;186;0,00635603;-0,004051505;10 µA
0,13092041;20,49253495;-3,53668E-05;1;187;0,00635603;-0,004051505;10 µA
0,120849609;20,59324295;-4,14368E-05;1;188;0,00635603;-0,004051505;10 µA
0,110778809;20,69395095;-4,80011E-05;1;189;0,00635603;-0,004051505;100 µA
0,100708008;20,79465895;-5,49927E-05;1;190;0,00635603;-0,004051505;100 µA
0,090637207;20,89536695;-0,0000625;1;191;0,00635603;-0,004051505;100 µA
0,080566406;20,99607495;-7,05261E-05;1;192;0,00635603;-0,004051505;100 µA
0,070495605;21,09678295;-7,9071E-05;1;193;0,00635603;-0,004051505;100 µA
0,060424805;21,19749095;-8,81958E-05;1;194;0,00635603;-0,004051505;100 µA
0,050354004;21,29819895;-9,77478E-05;1;195;0,00635603;-0,004051505;100 µA
0,040283203;21,39890695;-0,000107971;1;196;0,00635603;-0,004051505;100 µA
0,030212402;21,49961495;-0,000118622;1;197;0,00635603;-0,004051505;100 µA
0,020141602;21,60032295;-0,000129913;1;198;0,00635603;-0,004051505;100 µA
0,010070801;21,70103095;-0,000141785;1;199;0,00635603;-0,004051505;100 µA
0;21,80173894;-0,000154327;1;200;0,00635603;-0,004051505;100 µA
-0,010070801;21,90244694;-0,00016745;1;201;0,00635603;-0,004051505;100 µA
-0,020141602;22,00315494;-0,000181274;1;202;0,00635603;-0,004051505;100 µA
-0,030212402;22,10386294;-0,000195709;1;203;0,00635603;-0,004051505;100 µA
-0,040283203;22,20457094;-0,000210876;1;204;0,00635603;-0,004051505;100 µA
-0,050354004;22,30527894;-0,000226685;1;205;0,00635603;-0,004051505;100 µA
-0,060424805;22,40598694;-0,000243286;1;206;0,00635603;-0,004051505;100 µA
-0,070495605;22,50669494;-0,00026059;1;207;0,00635603;-0,004051505;100 µA
-0,080566406;22,60740294;-0,000278625;1;208;0,00635603;-0,004051505;100 µA
-0,090637207;22,70811094;-0,000297241;1;209;0,00635603;-0,004051505;100 µA
-0,100708008;22,80881894;-0,000316711;1;210;0,00635603;-0,004051505;100 µA
-0,110778809;22,90952694;-0,0003367;1;211;0,00635603;-0,004051505;100 µA
-0,120849609;23,01023494;-0,000357483;1;212;0,00635603;-0,004051505;100 µA
-0,13092041;23,11094294;-0,000378754;1;213;0,00635603;-0,004051505;100 µA
-0,140991211;23,21165094;-0,000400757;1;214;0,00635603;-0,004051505;100 µA
-0,151062012;23,31235894;-0,000423157;1;215;0,00635603;-0,004051505;1 mA
-0,161132813;23,41306694;-0,000446259;1;216;0,00635603;-0,004051505;1 mA
-0,171203613;23,51377494;-0,000469666;1;217;0,00635603;-0,004051505;1 mA
-0,181274414;23,61448294;-0,000493622;1;218;0,00635603;-0,004051505;1 mA
-0,191345215;23,71519094;-0,000517883;1;219;0,00635603;-0,004051505;1 mA
-0,201416016;23,81589894;-0,000542603;1;220;0,00635603;-0,004051505;1 mA
-0,211486816;23,91660694;-0,000567322;1;221;0,00635603;-0,004051505;1 mA
-0,221557617;24,01731494;-0,000592651;1;222;0,00635603;-0,004051505;1 mA
-0,231628418;24,11802294;-0,000617981;1;223;0,00635603;-0,004051505;1 mA
-0,241699219;24,21873094;-0,000643616;1;224;0,00635603;-0,004051505;1 mA
-0,25177002;24,31943894;-0,000668945;1;225;0,00635603;-0,004051505;1 mA
-0,26184082;24,42014694;-0,000694275;1;226;0,00635603;-0,004051505;1 mA
-0,271911621;24,52085494;-0,000719299;1;227;0,00635603;-0,004051505;1 mA
-0,281982422;24,62156294;-0,000744629;1;228;0,00635603;-0,004051505;1 mA
-0,292053223;24,72227094;-0,000769348;1;229;0,00635603;-0,004051505;1 mA
-0,302124023;24,82297894;-0,000793762;1;230;0,00635603;-0,004051505;1 mA
-0,312194824;24,92368694;-0,000817566;1;231;0,00635603;-0,004051505;1 mA
-0,322265625;25,02439494;-0,00084137;1;232;0,00635603;-0,004051505;1 mA
-0,332336426;25,12510294;-0,000863953;1;233;0,00635603;-0,004051505;1 mA
-0,342407227;25,22581094;-0,00088623;1;234;0,00635603;-0,004051505;1 mA
-0,352478027;25,32651894;-0,000907898;1;235;0,00635603;-0,004051505;1 mA
-0,362548828;25,42722694;-0,00092865;1;236;0,00635603;-0,004051505;1 mA
-0,372619629;25,52793494;-0,000948486;1;237;0,00635603;-0,004051505;1 mA
-0,38269043;25,62864294;-0,000967712;1;238;0,00635603;-0,004051505;1 mA
-0,39276123;25,72935094;-0,000986328;1;239;0,00635603;-0,004051505;1 mA
-0,402832031;25,83005893;-0,001003418;1;240;0,00635603;-0,004051505;1 mA
-0,39276123;25,93076693;-0,000944824;1;241;0,00635603;-0,004051505;1 mA
-0,38269043;26,03147493;-0,000892334;1;242;0,00635603;-0,004051505;1 mA
-0,372619629;26,13218293;-0,000844727;1;243;0,00635603;-0,004051505;1 mA
-0,362548828;26,23289093;-0,000800781;1;244;0,00635603;-0,004051505;1 mA
-0,352478027;26,33359893;-0,000759888;1;245;0,00635603;-0,004051505;1 mA
-0,342407227;26,43430693;-0,000721436;1;246;0,00635603;-0,004051505;1 mA
-0,332336426;26,53501493;-0,000685425;1;247;0,00635603;-0,004051505;1 mA
-0,322265625;26,63572293;-0,00065094;1;248;0,00635603;-0,004051505;1 mA
-0,312194824;26,73643093;-0,000618286;1;249;0,00635603;-0,004051505;1 mA
-0,302124023;26,83713893;-0,000587158;1;250;0,00635603;-0,004051505;1 mA
-0,292053223;26,93784693;-0,000557251;1;251;0,00635603;-0,004051505;1 mA
-0,281982422;27,03855493;-0,000529175;1;252;0,00635603;-0,004051505;1 mA
-0,271911621;27,13926293;-0,000501709;1;253;0,00635603;-0,004051505;1 mA
-0,26184082;27,23997093;-0,000475647;1;254;0,00635603;-0,004051505;1 mA
-0,25177002;27,34067893;-0,000450592;1;255;0,00635603;-0,004051505;1 mA
-0,241699219;27,44138693;-0,000426666;1;256;0,00635603;-0,004051505;1 mA
-0,231628418;27,54209493;-0,000403564;1;257;0,00635603;-0,004051505;1 mA
-0,221557617;27,64280293;-0,000381439;1;258;0,00635603;-0,004051505;1 mA
-0,211486816;27,74351093;-0,000360138;1;259;0,00635603;-0,004051505;1 mA
-0,201416016;27,84421893;-0,000339844;1;260;0,00635603;-0,004051505;1 mA
-0,191345215;27,94492693;-0,000320251;1;261;0,00635603;-0,004051505;1 mA
-0,181274414;28,04563493;-0,000301544;1;262;0,00635603;-0,004051505;1 mA
-0,171203613;28,14634293;-0,0002836;1;263;0,00635603;-0,004051505;1 mA
-0,161132813;28,24705093;-0,000266418;1;264;0,00635603;-0,004051505;1 mA
-0,151062012;28,34775893;-0,000249939;1;265;0,00635603;-0,004051505;1 mA
-0,140991211;28,44846693;-0,000234222;1;266;0,00635603;-0,004051505;1 mA
-0,13092041;28,54917493;-0,000219147;1;267;0,00635603;-0,004051505;1 mA
-0,120849609;28,64988293;-0,000204834;1;268;0,00635603;-0,004051505;1 mA
-0,110778809;28,75059093;-0,000191162;1;269;0,00635603;-0,004051505;1 mA
-0,100708008;28,85129893;-0,000178223;1;270;0,00635603;-0,004051505;1 mA
-0,090637207;28,95200693;-0,000165802;1;271;0,00635603;-0,004051505;1 mA
-0,080566406;29,05271493;-0,000154083;1;272;0,00635603;-0,004051505;1 mA
-0,070495605;29,15342293;-0,000142944;1;273;0,00635603;-0,004051505;1 mA
-0,060424805;29,25413093;-0,000132416;1;274;0,00635603;-0,004051505;1 mA
-0,050354004;29,35483893;-0,000122375;1;275;0,00635603;-0,004051505;1 mA
-0,040283203;29,45554693;-0,000113007;1;276;0,00635603;-0,004051505;1 mA
-0,030212402;29,55625493;-0,000104004;1;277;0,00635603;-0,004051505;1 mA
-0,020141602;29,65696293;-9,55811E-05;1;278;0,00635603;-0,004051505;1 mA
-0,010070801;29,75767092;-8,75854E-05;1;279;0,00635603;-0,004051505;1 mA
0;29,85837892;-8,01086E-05;1;280;0,00635603;-0,004051505;1 mA
