Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,508155996;-7,82471E-05;1;1;0,00688953;-0,003931544;1 mA
0,020141602;1,608863996;-6,98853E-05;1;2;0,00688953;-0,003931544;1 mA
0,030212402;1,709571996;-6,22559E-05;1;3;0,00688953;-0,003931544;1 mA
0,040283203;1,810279995;-5,53589E-05;1;4;0,00688953;-0,003931544;1 mA
0,050354004;1,910987995;-4,89197E-05;1;5;0,00688953;-0,003931544;100 µA
0,060424805;2,011695995;-4,31122E-05;1;6;0,00688953;-0,003931544;100 µA
0,070495605;2,112403995;-3,77533E-05;1;7;0,00688953;-0,003931544;100 µA
0,080566406;2,213111994;-3,27942E-05;1;8;0,00688953;-0,003931544;100 µA
0,090637207;2,313819994;-2,81921E-05;1;9;0,00688953;-0,003931544;100 µA
0,100708008;2,414527994;-2,38556E-05;1;10;0,00688953;-0,003931544;100 µA
0,110778809;2,515235994;-1,98151E-05;1;11;0,00688953;-0,003931544;100 µA
0,120849609;2,615943993;-1,60217E-05;1;12;0,00688953;-0,003931544;100 µA
0,13092041;2,716651993;-1,24298E-05;1;13;0,00688953;-0,003931544;100 µA
0,140991211;2,817359993;-9,04236E-06;1;14;0,00688953;-0,003931544;100 µA
0,151062012;2,918067993;-5,80139E-06;1;15;0,00688953;-0,003931544;100 µA
0,161132813;3,018775992;-2,67548E-06;1;16;0,00688953;-0,003931544;100 µA
0,171203613;3,119483992;3,15552E-07;1;17;0,00688953;-0,003931544;100 µA
0,181274414;3,220191992;3,21503E-06;1;18;0,00688953;-0,003931544;100 µA
0,191345215;3,320899992;6,073E-06;1;19;0,00688953;-0,003931544;10 µA
0,201416016;3,421607991;8,83484E-06;1;20;0,00688953;-0,003931544;10 µA
0,211486816;3,522315991;1,15845E-05;1;21;0,00688953;-0,003931544;10 µA
0,221557617;3,623023991;1,43555E-05;1;22;0,00688953;-0,003931544;10 µA
0,231628418;3,723731991;1,71814E-05;1;23;0,00688953;-0,003931544;10 µA
0,241699219;3,82443999;2,01202E-05;1;24;0,00688953;-0,003931544;10 µA
0,25177002;3,92514799;2,32269E-05;1;25;0,00688953;-0,003931544;10 µA
0,26184082;4,02585599;2,65533E-05;1;26;0,00688953;-0,003931544;10 µA
