Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,010070801;1,535469996;-7,92236E-05;1;1;0,006882011;-0,003985237;1 mA
0,020141602;1,636177996;-7,06787E-05;1;2;0,006882011;-0,003985237;1 mA
0,030212402;1,736885996;-6,29578E-05;1;3;0,006882011;-0,003985237;1 mA
0,040283203;1,837593995;-5,59998E-05;1;4;0,006882011;-0,003985237;1 mA
0,050354004;1,938301995;-4,9469E-05;1;5;0,006882011;-0,003985237;100 µA
0,060424805;2,039009995;-4,35699E-05;1;6;0,006882011;-0,003985237;100 µA
0,070495605;2,139717995;-3,81531E-05;1;7;0,006882011;-0,003985237;100 µA
0,080566406;2,240425994;-3,31329E-05;1;8;0,006882011;-0,003985237;100 µA
0,090637207;2,341133994;-2,84668E-05;1;9;0,006882011;-0,003985237;100 µA
0,100708008;2,441841994;-2,41058E-05;1;10;0,006882011;-0,003985237;100 µA
0,110778809;2,542549994;-2,0047E-05;1;11;0,006882011;-0,003985237;100 µA
0,120849609;2,643257993;-1,62292E-05;1;12;0,006882011;-0,003985237;100 µA
0,13092041;2,743965993;-1,26312E-05;1;13;0,006882011;-0,003985237;100 µA
0,140991211;2,844673993;-9,22546E-06;1;14;0,006882011;-0,003985237;100 µA
0,151062012;2,945381993;-5,98755E-06;1;15;0,006882011;-0,003985237;100 µA
0,161132813;3,046089992;-2,86133E-06;1;16;0,006882011;-0,003985237;100 µA
0,171203613;3,146797992;1,30005E-07;1;17;0,006882011;-0,003985237;100 µA
0,181274414;3,247505992;2,97028E-06;1;18;0,006882011;-0,003985237;100 µA
0,191345215;3,348213992;5,85022E-06;1;19;0,006882011;-0,003985237;10 µA
0,201416016;3,448921991;8,58765E-06;1;20;0,006882011;-0,003985237;10 µA
0,211486816;3,549629991;1,13098E-05;1;21;0,006882011;-0,003985237;10 µA
0,221557617;3,650337991;1,40472E-05;1;22;0,006882011;-0,003985237;10 µA
0,231628418;3,751045991;1,68304E-05;1;23;0,006882011;-0,003985237;10 µA
0,241699219;3,85175399;1,97388E-05;1;24;0,006882011;-0,003985237;10 µA
0,25177002;3,95246199;2,27966E-05;1;25;0,006882011;-0,003985237;10 µA
0,26184082;4,05316999;2,60712E-05;1;26;0,006882011;-0,003985237;10 µA
0,271911621;4,15387799;2,96112E-05;1;27;0,006882011;-0,003985237;10 µA
0,281982422;4,254585989;3,34747E-05;1;28;0,006882011;-0,003985237;10 µA
0,292053223;4,355293989;3,77289E-05;1;29;0,006882011;-0,003985237;10 µA
0,302124023;4,456001989;4,24347E-05;1;30;0,006882011;-0,003985237;10 µA
0,312194824;4,556709988;4,75739E-05;1;31;0,006882011;-0,003985237;100 µA
0,322265625;4,657417988;5,33752E-05;1;32;0,006882011;-0,003985237;100 µA
0,332336426;4,758125988;5,97839E-05;1;33;0,006882011;-0,003985237;100 µA
0,342407227;4,858833988;6,6864E-05;1;34;0,006882011;-0,003985237;100 µA
0,352478027;4,959541987;7,4707E-05;1;35;0,006882011;-0,003985237;100 µA
0,362548828;5,060249987;8,3313E-05;1;36;0,006882011;-0,003985237;100 µA
0,372619629;5,160957987;9,2865E-05;1;37;0,006882011;-0,003985237;100 µA
